store_id,store_name,price_range,photo_links,food_rating,service_rating,atmosphere_rating,place,total_aburasoba_count,total_miso_count,total_iekei_count,total_gyokai_count,total_tonkotu_count,total_shio_count,total_tuke_count,total_syouyu_count,total_nibosi_count,total_kazoku_count,total_hitori_count,total_tijin_count,price_max,scene,taste
https://tabelog.com/tokyo/A1305/A130501/13262159/,鯛塩そば 灯花 池袋東武店,～￥999,https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/263772/b704b5a70c7bd295f11d384220387f3a.jpg?token=c6d8173&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/172974/bb69260e640828f6c11efe5a1f229195.jpg?token=b120eac&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/157387/157387941.jpg?token=c583e14&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/172974/f6d138b3cab57c49ba0dee4ab2d9e16a.jpg?token=88c7217&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/157385/157385408.jpg?token=032c411&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/157385/157385407.jpg?token=ccf03ad&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/157385/157385403.jpg?token=aba2615&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/157385/157385402.jpg?token=364d3ea&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/263772/2b794aa8ad2a9038ceb0bbb5d67b0c7c.jpg?token=ad9dc41&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/172974/7d0f1c868ab9e469aa67a0b3a6f768ec.jpg?token=44f39ae&api=v2,3.56,3.28,3.38,池袋,0,0,0,0,0,1,0,0,0,1,1,0,1000,"['a', 'b']",['F']
https://tabelog.com/tokyo/A1305/A130501/13243994/,張亮麻辣湯 池袋店,～￥999,https://tblg.k-img.com/restaurant/images/Rvw/176224/150x150_square_6634df48c0428a14335cbcf5b93ef24c.jpg | https://tblg.k-img.com/restaurant/images/Rvw/176224/150x150_square_64030fd3de5f3976bb30787776713086.jpg | https://tblg.k-img.com/restaurant/images/Rvw/128765/150x150_square_128765934.jpg | https://tblg.k-img.com/restaurant/images/Rvw/124643/150x150_square_124643008.jpg | https://tblg.k-img.com/restaurant/images/Rvw/124643/150x150_square_124643015.jpg | https://tblg.k-img.com/restaurant/images/Rvw/283803/150x150_square_7cbcd5143b2d7b19dc85c7bb0a6091f4.jpg | https://tblg.k-img.com/restaurant/images/Rvw/283025/150x150_square_10d3107d89d458f29c18f9829edc16b7.jpg | https://tblg.k-img.com/restaurant/images/Rvw/278964/150x150_square_bcf61d5b14bb49eb51c7f17b7b383eac.jpg | https://tblg.k-img.com/restaurant/images/Rvw/269898/150x150_square_efdd020702f6ba71beba5474f9b4572e.jpg,3.6,3.05,3.15,池袋,0,0,0,0,0,0,0,0,0,0,0,0,1000,,
https://tabelog.com/tokyo/A1305/A130501/13262068/,俺流塩らーめん 池袋明治通り店,"￥1,000～￥1,999",https://tblg.k-img.com/restaurant/images/Rvw/259693/150x150_square_5be71f0312f9f5af206de65436d9e3b1.jpg | https://tblg.k-img.com/restaurant/images/Rvw/270188/150x150_square_58bfd11aee610cac1ae7841684c272ec.jpg | https://tblg.k-img.com/restaurant/images/Rvw/270189/150x150_square_40b379babdd100264cf49f01c47437fc.jpg | https://tblg.k-img.com/restaurant/images/Rvw/270189/150x150_square_ee6b40d58de3af3647b5395242777ab3.jpg | https://tblg.k-img.com/restaurant/images/Rvw/270189/150x150_square_e5869bde29104a0487d505cd4bf93b20.jpg | https://tblg.k-img.com/restaurant/images/Rvw/270189/150x150_square_0526ca1dddd643f100c2e350f963dda7.jpg | https://tblg.k-img.com/restaurant/images/Rvw/200124/150x150_square_32d4a07f431b37e2ec4e84b7aeb5375e.jpg | https://tblg.k-img.com/restaurant/images/Rvw/193151/150x150_square_6e7f394380ce264a6a069107f9523edc.jpg | https://tblg.k-img.com/restaurant/images/Rvw/193151/150x150_square_ee0bbcd0236dc1aeb25dccdd240b1d7f.jpg,3.51,3.53,3.44,池袋,0,1,0,0,0,1,0,0,0,0,0,0,2000,,"['B', 'F']"
https://tabelog.com/tokyo/A1305/A130501/13113036/,ラーメン・餃子・定食 小次郎 池袋店,"￥1,000～￥1,999",https://tblg.k-img.com/restaurant/images/Rvw/284305/150x150_square_fcc727cd8051fa7894e78517d36cf697.jpg | https://tblg.k-img.com/restaurant/images/Rvw/284305/150x150_square_3800f63ed0c931d410ca80627c30825b.jpg | https://tblg.k-img.com/restaurant/images/Rvw/280453/150x150_square_8a1a6e6d4ce6f0da7d1e47f0ca22d9ba.jpg | https://tblg.k-img.com/restaurant/images/Rvw/100926/150x150_square_100926936.jpg | https://tblg.k-img.com/restaurant/images/Rvw/100926/150x150_square_100926934.jpg | https://tblg.k-img.com/restaurant/images/Rvw/100926/150x150_square_100926932.jpg | https://tblg.k-img.com/restaurant/images/Rvw/274538/150x150_square_ce3a8fb7b14f5e68a1755e74ae4ff59b.jpg | https://tblg.k-img.com/restaurant/images/Rvw/274538/150x150_square_5b8bb33e917229492b665d4f461ec828.jpg | https://tblg.k-img.com/restaurant/images/Rvw/274538/150x150_square_fbcee1e3de2f0eab361c755e6aa925d0.jpg,3.49,3.35,3.38,池袋,0,0,1,0,0,0,0,1,0,1,0,1,2000,"['a', 'c']","['C', 'H']"
https://tabelog.com/tokyo/A1305/A130501/13296696/,鳥ぶし,"￥1,000～￥1,999",https://tblg.k-img.com/restaurant/images/Rvw/270160/150x150_square_6afca92add0747009991784d44767cf7.jpg | https://tblg.k-img.com/restaurant/images/Rvw/270160/150x150_square_07f8ef126355aff7d647c426946e29e3.jpg | https://tblg.k-img.com/restaurant/images/Rvw/262348/150x150_square_984ab111114ab3ea3d7525fe4e2fe6a4.jpg | https://tblg.k-img.com/restaurant/images/Rvw/282510/150x150_square_f5a317f7b51b6041b129ca51805bf782.jpg | https://tblg.k-img.com/restaurant/images/Rvw/252448/150x150_square_62ebaf7e3c84b66ee06eb869f751fdae.jpg | https://tblg.k-img.com/restaurant/images/Rvw/252448/150x150_square_e59243c05a794bc14420990cbeb70408.jpg | https://tblg.k-img.com/restaurant/images/Rvw/252448/150x150_square_d2b7221a1cdb9c3b8ec514d13b80c8b5.jpg | https://tblg.k-img.com/restaurant/images/Rvw/249424/150x150_square_d029dfd04d3188c6c4d63d4fbcf1cace.jpg | https://tblg.k-img.com/restaurant/images/Rvw/247563/150x150_square_501d87e0da79338b2e17d639d77b7fef.jpg,3.29,3.27,3.11,池袋,0,0,1,0,0,1,1,0,0,0,0,0,2000,,"['C', 'F', 'G']"
https://tabelog.com/tokyo/A1305/A130501/13256159/,台湾まぜそば 禁断のとびら 池袋東口総本店,～￥999,https://tblg.k-img.com/restaurant/images/Rvw/237775/150x150_square_cdc20832d413ac75da50b66d8c5aa0b2.jpg | https://tblg.k-img.com/restaurant/images/Rvw/250223/150x150_square_71bd71a755078422dfef21035c71a1a3.jpg | https://tblg.k-img.com/restaurant/images/Rvw/250223/150x150_square_b58295a9c27a0e06c807334a522112f8.jpg | https://tblg.k-img.com/restaurant/images/Rvw/218350/150x150_square_50923653f318f5fd2a5aca5a3676341f.jpg | https://tblg.k-img.com/restaurant/images/Rvw/148926/150x150_square_148926538.jpg | https://tblg.k-img.com/restaurant/images/Rvw/148926/150x150_square_148926536.jpg | https://tblg.k-img.com/restaurant/images/Rvw/231765/150x150_square_3ff3992ce564e10faa3f4dc7d72f8413.jpg | https://tblg.k-img.com/restaurant/images/Rvw/231765/150x150_square_cca5ca884ca6511c0424266e1453ab91.jpg | https://tblg.k-img.com/restaurant/images/Rvw/218350/150x150_square_67434e0c5e2c915ca9265b48d0391916.jpg,3.76,3.55,3.47,池袋,1,0,0,1,0,0,0,1,0,1,0,0,1000,['a'],"['A', 'D', 'H']"
https://tabelog.com/tokyo/A1305/A130501/13092958/,味楽来,"￥1,000～￥1,999",https://tblg.k-img.com/restaurant/images/Rvw/270990/150x150_square_77c205c1607de82ff91f03c03ab3f128.jpg | https://tblg.k-img.com/restaurant/images/Rvw/270990/150x150_square_cf3e30d78a8e0f3fc48de59e74c92da3.jpg | https://tblg.k-img.com/restaurant/images/Rvw/270990/150x150_square_ea68861702d290413d2edc652b0be4d1.jpg | https://tblg.k-img.com/restaurant/images/Rvw/270990/150x150_square_b51e54a22ab20a61b7a9d2453215f5a9.jpg | https://tblg.k-img.com/restaurant/images/Rvw/264022/150x150_square_29bba3607eb61016e9804a83d775cdd6.jpg | https://tblg.k-img.com/restaurant/images/Rvw/223543/150x150_square_e0519ef7c62cc024efdbdd294d56a6c0.jpg | https://tblg.k-img.com/restaurant/images/Rvw/223542/150x150_square_dee96e6970a1bf24f64e2c6fc0669021.jpg | https://tblg.k-img.com/restaurant/images/Rvw/223542/150x150_square_8e86031e9dfb4310d47998a13afd764b.jpg | https://tblg.k-img.com/restaurant/images/Rvw/235343/150x150_square_a525e83a92e5aef01ada33de961639de.jpg,3.63,3.51,3.34,池袋,0,1,0,0,0,0,0,0,0,0,0,1,2000,['c'],['B']
https://tabelog.com/tokyo/A1323/A132302/13059330/,らあ麺 燕返し,～￥999,https://tblg.k-img.com/restaurant/images/Rvw/279891/150x150_square_db918cb743a2c52ef946538e14055ea1.jpg | https://tblg.k-img.com/restaurant/images/Rvw/266799/150x150_square_bfa264c99c7113c93494588ec8086538.jpg | https://tblg.k-img.com/restaurant/images/Rvw/255313/150x150_square_e25d1ea479e7f79e0b48ea8970ff3d44.jpg | https://tblg.k-img.com/restaurant/images/Rvw/249116/150x150_square_5d8114797f7171f87683491abde69e11.jpg | https://tblg.k-img.com/restaurant/images/Rvw/248741/150x150_square_bcc57a4c2ffbfc31739c9cb01b6f49b4.jpg | https://tblg.k-img.com/restaurant/images/Rvw/249116/150x150_square_34018a7a6865f17f098cb934ed1d08bb.jpg | https://tblg.k-img.com/restaurant/images/Rvw/249116/150x150_square_758d0715b7e948098b2e7749889a0745.jpg | https://tblg.k-img.com/restaurant/images/Rvw/236854/150x150_square_8b932057f2378eed24987a040fb087c5.jpg | https://tblg.k-img.com/restaurant/images/Rvw/229247/150x150_square_bb70a67198c02b2c1ae43d4989d3b7e9.jpg,3.36,2.98,3.1,池袋,0,1,0,1,1,1,1,0,0,0,1,0,1000,['b'],"['B', 'D', 'E', 'F', 'G']"
https://tabelog.com/tokyo/A1305/A130501/13018266/,中華そば 青葉 池袋サンシャイン店,～￥999,https://tblg.k-img.com/restaurant/images/Rvw/282878/150x150_square_423d2f14047ce813faa34c8afca6ef60.jpg | https://tblg.k-img.com/restaurant/images/Rvw/282878/150x150_square_f4e2923db56a451b12592380123e7b82.jpg | https://tblg.k-img.com/restaurant/images/Rvw/281594/150x150_square_81239cbb222d312bd183736c3262299e.jpg | https://tblg.k-img.com/restaurant/images/Rvw/267621/150x150_square_001bbb5dcd0e0672ee829f2e6d96e171.jpg | https://tblg.k-img.com/restaurant/images/Rvw/267621/150x150_square_9b87ae3d1cb52d25195e7f0778dd6768.jpg | https://tblg.k-img.com/restaurant/images/Rvw/267621/150x150_square_c77f3061a4217e0b80c7c4df4c2dde53.jpg | https://tblg.k-img.com/restaurant/images/Rvw/267621/150x150_square_faa3a245c7787260da07c4dae471cbf4.jpg | https://tblg.k-img.com/restaurant/images/Rvw/262976/150x150_square_b0111fd62e4d5f4e79a6dc091609e970.jpg | https://tblg.k-img.com/restaurant/images/Rvw/248920/150x150_square_12fd76f1bd602900292cb7ad29ec9ea8.jpg,3.42,3.17,3.22,池袋,0,0,0,1,1,0,0,0,0,1,0,0,1000,['a'],"['D', 'E']"
https://tabelog.com/tokyo/A1305/A130501/13093156/,極 蘭州拉麺,～￥999,https://tblg.k-img.com/restaurant/images/Rvw/26015/150x150_square_26015681.jpg | https://tblg.k-img.com/restaurant/images/Rvw/26015/150x150_square_26015682.jpg | https://tblg.k-img.com/restaurant/images/Rvw/4307/150x150_square_4307089.jpg | https://tblg.k-img.com/restaurant/images/Rvw/4307/150x150_square_4307090.jpg | https://tblg.k-img.com/restaurant/images/Rvw/4307/150x150_square_4307091.jpg | https://tblg.k-img.com/restaurant/images/Rvw/4307/150x150_square_4307092.jpg | https://tblg.k-img.com/restaurant/images/Rvw/234568/150x150_square_907fcd60e212fdb11c5497af43845b28.jpg | https://tblg.k-img.com/restaurant/images/Rvw/234568/150x150_square_0fe485e6c0b03a5b7c4febef37e3fa5b.jpg | https://tblg.k-img.com/restaurant/images/Rvw/234568/150x150_square_25771857d8c963c4fc7cdaa404e730b5.jpg,3.58,3.1,3.15,池袋,0,0,0,0,0,1,0,0,0,0,1,1,1000,"['b', 'c']",['F']
https://tabelog.com/tokyo/A1305/A130501/13005588/,秋刀魚中華そば生粋 池袋本店,"￥1,000～￥1,999",https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/230712/dc630da65626b2a79847ba412b66393f.jpg?token=24333e2&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/230712/5fe3d02f72e846ec6e1bb225513ed160.jpg?token=f24cddf&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/170144/db956f17d7290ea160dd40615e63c4ff.jpg?token=1282921&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/230664/5fe3d02f72e846ec6e1bb225513ed160.jpg?token=32896be&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/230664/dc630da65626b2a79847ba412b66393f.jpg?token=0d62662&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/230664/11816c1175d7225d1cbcd7f41e84f0b9.jpg?token=5baa7a5&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/230665/815a15845e4d18bb8f1926327ced5f0b.jpg?token=f6323b8&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/170143/390298c5752f1061974ce74df98ff7d3.jpg?token=fe5280c&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/230665/a302674fe75d04571fe0d7fa5e2db20f.jpg?token=c4c9eb0&api=v2 | https://tblg.k-img.com/resize/660x370c/restaurant/images/Rvw/230665/aba593df80a5ab0e3504399d90efb665.jpg?token=ad7b4b5&api=v2,3.55,3.11,3.24,池袋,1,0,0,1,0,1,1,1,1,0,1,0,2000,['b'],"['A', 'D', 'F', 'G', 'H', 'I']"
https://tabelog.com/tokyo/A1305/A130501/13040028/,福しん 公会堂前店,～￥999,https://tblg.k-img.com/restaurant/images/Rvw/274692/150x150_square_6174836c2c943c563d65c37a383ef169.jpg | https://tblg.k-img.com/restaurant/images/Rvw/274692/150x150_square_10e721a2ea101281fa699a2c4c808a0a.jpg | https://tblg.k-img.com/restaurant/images/Rvw/274692/150x150_square_d17d377e012de7757fb21536939ca170.jpg | https://tblg.k-img.com/restaurant/images/Rvw/261500/150x150_square_347ad622880fd0080b57eb63ba39acee.jpg | https://tblg.k-img.com/restaurant/images/Rvw/261500/150x150_square_6944b1222738188da0a895baf351317d.jpg | https://tblg.k-img.com/restaurant/images/Rvw/261500/150x150_square_6cddec61bbc10255bb9498d1bf106fbc.jpg | https://tblg.k-img.com/restaurant/images/Rvw/261500/150x150_square_5a9aceaa2411d62416c6b1ec5d3713ce.jpg | https://tblg.k-img.com/restaurant/images/Rvw/261500/150x150_square_02a9b0cf55a113fa30e40c7674c2ca0e.jpg | https://tblg.k-img.com/restaurant/images/Rvw/261500/150x150_square_f185f7dea42ecee1b2ae2fd0a0f657f3.jpg,3.22,3.11,3.04,池袋,0,0,0,0,0,1,0,0,0,1,0,0,1000,['a'],['F']
https://tabelog.com/tokyo/A1305/A130501/13230902/,つじ田 池袋西口店,～￥999,https://tblg.k-img.com/restaurant/images/Rvw/273709/150x150_square_7dc69484c37268474b2b8507123301c3.jpg | https://tblg.k-img.com/restaurant/images/Rvw/273709/150x150_square_c0575c29efff72af0ab2684491c70239.jpg | https://tblg.k-img.com/restaurant/images/Rvw/273709/150x150_square_2d2afee2e3e16c411a7f32dedc1c24cf.jpg | https://tblg.k-img.com/restaurant/images/Rvw/115397/150x150_square_115397389.jpg | https://tblg.k-img.com/restaurant/images/Rvw/273709/150x150_square_353e202287927faa48d4c435a901ccb5.jpg | https://tblg.k-img.com/restaurant/images/Rvw/273709/150x150_square_43669d4040e4cda1ab3ba426ab5ff3c3.jpg | https://tblg.k-img.com/restaurant/images/Rvw/275245/150x150_square_221cc04d88ac57ab36922b76ac24e4e4.jpg | https://tblg.k-img.com/restaurant/images/Rvw/257317/150x150_square_ed7a4a61f54d477369eb1c25db318424.jpg | https://tblg.k-img.com/restaurant/images/Rvw/257319/150x150_square_25fedef5553da256fb5122930f069831.jpg,3.51,3.35,3.45,池袋,0,0,1,1,1,1,1,1,1,0,1,0,1000,['b'],"['C', 'D', 'E', 'F', 'G', 'H', 'I']"
https://tabelog.com/tokyo/A1305/A130501/13270084/,桂花ラーメン 池袋東口店,"￥1,000～￥1,999",https://tblg.k-img.com/restaurant/images/Rvw/279380/150x150_square_6acd2db483bd9b980379577cb68490fc.jpg | https://tblg.k-img.com/restaurant/images/Rvw/279380/150x150_square_49c2104949cb84cf78cc6453e19a585c.jpg | https://tblg.k-img.com/restaurant/images/Rvw/278003/150x150_square_027a6261b6cf1b34a4e95abc1bb11b31.jpg | https://tblg.k-img.com/restaurant/images/Rvw/278003/150x150_square_3f2c57a6aeee05c8dc7e8ff4925253cd.jpg | https://tblg.k-img.com/restaurant/images/Rvw/278003/150x150_square_d42c239b21e8be95833cc57a50ad51ea.jpg | https://tblg.k-img.com/restaurant/images/Rvw/277343/150x150_square_b5a875aa9bc43405e9545394c2165413.jpg | https://tblg.k-img.com/restaurant/images/Rvw/265736/150x150_square_0621fff153f3ea1584359c10d9cea7ce.jpg | https://tblg.k-img.com/restaurant/images/Rvw/265736/150x150_square_e416e105668e98356965a53e927a19c3.jpg | https://tblg.k-img.com/restaurant/images/Rvw/265736/150x150_square_4c71c76e60c3d4dd0d51ffe749b1b99c.jpg,3.6,3.47,3.38,池袋,0,0,0,0,1,1,0,0,0,0,0,0,2000,,"['E', 'F']"
https://tabelog.com/tokyo/A1305/A130501/13129770/,東京アンダーグラウンドラーメン 頑者,～￥999,https://tblg.k-img.com/restaurant/images/Rvw/102609/150x150_square_102609122.jpg | https://tblg.k-img.com/restaurant/images/Rvw/102609/150x150_square_102609106.jpg | https://tblg.k-img.com/restaurant/images/Rvw/102609/150x150_square_102609094.jpg | https://tblg.k-img.com/restaurant/images/Rvw/102609/150x150_square_102609088.jpg | https://tblg.k-img.com/restaurant/images/Rvw/279273/150x150_square_398af728e319b429273e12aa4ef4762a.jpg | https://tblg.k-img.com/restaurant/images/Rvw/283647/150x150_square_40ded3494a77767df3cd51193ce75890.jpg | https://tblg.k-img.com/restaurant/images/Rvw/270454/150x150_square_92ff9adc3f316d9a1c22cd3a2eb4c3c3.jpg | https://tblg.k-img.com/restaurant/images/Rvw/266846/150x150_square_994c8d83754d06334e7bf96e86b047fe.jpg | https://tblg.k-img.com/restaurant/images/Rvw/266332/150x150_square_992c0348a6de868d053c794a426981cc.jpg,3.52,3.25,3.29,池袋,0,0,0,1,0,0,1,0,0,1,0,0,1000,['a'],"['D', 'G']"
https://tabelog.com/tokyo/A1305/A130501/13112886/,松ちゃんラーメン,"￥1,000～￥1,999",https://tblg.k-img.com/restaurant/images/Rvw/280675/150x150_square_90ed499c40d1546f472160f0bd4be3b3.jpg | https://tblg.k-img.com/restaurant/images/Rvw/280675/150x150_square_00a09b28987c0279605d79a77a6b8e00.jpg | https://tblg.k-img.com/restaurant/images/Rvw/280675/150x150_square_983a1f77d644173d279a84d316c628ac.jpg | https://tblg.k-img.com/restaurant/images/Rvw/248448/150x150_square_4232aea6ad48911c70cf324601e29978.jpg | https://tblg.k-img.com/restaurant/images/Rvw/248448/150x150_square_0b741af13db98afe5fe0efca93f7aed0.jpg | https://tblg.k-img.com/restaurant/images/Rvw/280675/150x150_square_59a2c0f9767c30f762ad3b155e05a8a7.jpg | https://tblg.k-img.com/restaurant/images/Rvw/280680/150x150_square_4d3a7aa150806c5dc0c423de0bd89777.jpg | https://tblg.k-img.com/restaurant/images/Rvw/280675/150x150_square_d4d2580b98d11d3a7c6c6eee35e7fbbe.jpg | https://tblg.k-img.com/restaurant/images/Rvw/274607/150x150_square_089564a6a485a3d31f4de6c26a26f8ca.jpg,3.47,3.35,3.25,池袋,0,1,1,0,0,1,0,1,0,1,1,1,2000,"['a', 'b', 'c']","['B', 'C', 'F', 'H']"
https://tabelog.com/tokyo/A1305/A130501/13298468/,博多ラーメン 福や サンシャイン通り店,～￥999,https://tblg.k-img.com/restaurant/images/Rvw/283197/150x150_square_98001cb3907456314c581a8a893cde6b.jpg | https://tblg.k-img.com/restaurant/images/Rvw/283197/150x150_square_1f75218f89cd375cac55016a7ebf9f6f.jpg | https://tblg.k-img.com/restaurant/images/Rvw/283197/150x150_square_3d79cc511fd12a026a5e3f6998b617c2.jpg | https://tblg.k-img.com/restaurant/images/Rvw/283197/150x150_square_36eda6754b876c7323a318076de5e956.jpg | https://tblg.k-img.com/restaurant/images/Rvw/278147/150x150_square_70a6206819810b6cfd21c5055f35d009.jpg | https://tblg.k-img.com/restaurant/images/Rvw/278147/150x150_square_7f72eecaddf208a5a751b7534728ff15.jpg | https://tblg.k-img.com/restaurant/images/Rvw/278147/150x150_square_f33da32c40887204edb8b0433617cf5f.jpg | https://tblg.k-img.com/restaurant/images/Rvw/271346/150x150_square_4ae835f81f2b3f28ce22529a13d88251.jpg | https://tblg.k-img.com/restaurant/images/Rvw/271346/150x150_square_41237580983d9008dfbc59283de5dec0.jpg,3.31,3.27,3.19,池袋,0,0,0,0,1,1,0,1,0,0,0,0,1000,,"['E', 'F', 'H']"
https://tabelog.com/tokyo/A1305/A130501/13173818/,太陽のトマト麺Next サンシャインシティ,"￥1,000～￥1,999",https://tblg.k-img.com/restaurant/images/Rvw/279522/150x150_square_11e5c2115873816673e19bdf04157664.jpg | https://tblg.k-img.com/restaurant/images/Rvw/279522/150x150_square_e54ec08db098fe593df41da3b4ff285d.jpg | https://tblg.k-img.com/restaurant/images/Rvw/279522/150x150_square_8f59b2b5c14f11a38f52884d34ed0de1.jpg | https://tblg.k-img.com/restaurant/images/Rvw/204457/150x150_square_5826d7296a4decdb8365e0de461204c9.jpg | https://tblg.k-img.com/restaurant/images/Rvw/39437/150x150_square_39437825.jpg | https://tblg.k-img.com/restaurant/images/Rvw/39437/150x150_square_39437822.jpg | https://tblg.k-img.com/restaurant/images/Rvw/279522/150x150_square_8c3f48a15b0136626318a03d870054a9.jpg | https://tblg.k-img.com/restaurant/images/Rvw/279522/150x150_square_120249dbab8f0af9063d0d33a632bd3a.jpg | https://tblg.k-img.com/restaurant/images/Rvw/279522/150x150_square_c30174e108bfff73cdc97b294c4b96e0.jpg,3.41,3.12,3.16,池袋,0,0,0,0,0,1,0,0,0,1,1,1,2000,"['a', 'b', 'c']",['F']
https://tabelog.com/tokyo/A1305/A130501/13155302/,博多風龍 池袋東口店,"￥1,000～￥1,999",https://tblg.k-img.com/restaurant/images/Rvw/276962/150x150_square_6f84cf0242f046a32e0876db8ab70ebd.jpg | https://tblg.k-img.com/restaurant/images/Rvw/276015/150x150_square_2d9cace5a976db6fd132596021ceb93b.jpg | https://tblg.k-img.com/restaurant/images/Rvw/277612/150x150_square_9d5662a50e1b901f38ced05755f53f72.jpg | https://tblg.k-img.com/restaurant/images/Rvw/277612/150x150_square_7527d0091e9d95da150bb4eb79ecc9e1.jpg | https://tblg.k-img.com/restaurant/images/Rvw/277612/150x150_square_e30b4160a3448c9bca82eed834b3d5da.jpg | https://tblg.k-img.com/restaurant/images/Rvw/277612/150x150_square_cebda7ed31e997c5b7c598a1d6627c22.jpg | https://tblg.k-img.com/restaurant/images/Rvw/277612/150x150_square_5a560ae662574e9ee28bd1e6cce24f5b.jpg | https://tblg.k-img.com/restaurant/images/Rvw/277612/150x150_square_9ceceb07004c598e9d27ab66e56aad63.jpg | https://tblg.k-img.com/restaurant/images/Rvw/277612/150x150_square_f01429432b8baf676c722f0e50f73e5f.jpg,3.18,3.17,2.99,池袋,0,0,1,0,1,0,0,0,0,0,1,0,2000,['b'],"['C', 'E']"
https://tabelog.com/tokyo/A1305/A130501/13149476/,東京油組総本店 池袋東組,～￥999,https://tblg.k-img.com/restaurant/images/Rvw/266938/150x150_square_299b20d16e359137d8866fa8b0396070.jpg | https://tblg.k-img.com/restaurant/images/Rvw/222844/150x150_square_3d797c7d78128ae50bb5fa3bf3d0d47a.jpg | https://tblg.k-img.com/restaurant/images/Rvw/200748/150x150_square_aa8ecaa22a880750c2faa3fdef2e16df.jpg | https://tblg.k-img.com/restaurant/images/Rvw/74916/150x150_square_74916846.jpg | https://tblg.k-img.com/restaurant/images/Rvw/74916/150x150_square_74916845.jpg | https://tblg.k-img.com/restaurant/images/Rvw/74916/150x150_square_74916735.jpg | https://tblg.k-img.com/restaurant/images/Rvw/179759/150x150_square_cfa626bdb5f22fa4b5fe34d6b1d18e45.jpg | https://tblg.k-img.com/restaurant/images/Rvw/176646/150x150_square_bd0d84ec8a966966754884bbfdcd08de.jpg | https://tblg.k-img.com/restaurant/images/Rvw/172967/150x150_square_d64aa37c4c20e6760cd3bdc24938ce97.jpg,3.32,3.07,3.16,池袋,1,0,0,0,0,0,1,0,0,1,0,0,1000,['a'],"['A', 'G']"
https://tabelog.com/tokyo/A1305/A130501/13043644/,博多天神 池袋東口店,～￥999,https://tblg.k-img.com/restaurant/images/Rvw/282341/150x150_square_ae49d2237d09f316a11ee7cce58eeb6f.jpg | https://tblg.k-img.com/restaurant/images/Rvw/282216/150x150_square_8b3fdb161ac25dced59cce82b92dfd51.jpg | https://tblg.k-img.com/restaurant/images/Rvw/282216/150x150_square_bec3fe0af0b1e1dc610a48d8d975d22d.jpg | https://tblg.k-img.com/restaurant/images/Rvw/275959/150x150_square_19cc28e4633e7d007de6320ca47be55c.jpg | https://tblg.k-img.com/restaurant/images/Rvw/275959/150x150_square_bbad7b82333310fb6aa85295d1499789.jpg | https://tblg.k-img.com/restaurant/images/Rvw/275155/150x150_square_4183dbeeeeb68c35b58b9dbac9b72f68.jpg | https://tblg.k-img.com/restaurant/images/Rvw/275155/150x150_square_81d0b450c1df28a4576fbcb4369f0dfd.jpg | https://tblg.k-img.com/restaurant/images/Rvw/275155/150x150_square_f3e21b662815d06b35c55d9dce79a85f.jpg | https://tblg.k-img.com/restaurant/images/Rvw/275155/150x150_square_1a5e0e20fe4f58a60716c5c2ba7c123d.jpg,3.42,3.25,3.16,池袋,0,1,0,0,1,1,0,1,0,1,0,0,1000,['a'],"['B', 'E', 'F', 'H']"
